customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation
2451,Upton,Orford,Male,33,1973-03-09,Editor,Argiculture,Affluent Customer,0,1,18.0,71761 Almo Street,4178,QLD,7.0
2452,Sophronia,Yerrill,Female,93,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,0,1,17.0,4898 Buell Terrace,3043,VIC,7.0
2453,Ruthe,Campe,Female,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,0,0,9.0,6 Morningstar Way,2165,NSW,7.0
2454,Gene,Brome,Female,81,1960-02-13,Senior Sales Associate,Property,Mass Customer,0,1,12.0,15 Shelley Hill,2164,NSW,8.0
2455,Kathe,Heatlie,Female,64,1977-10-09,,Manufacturing,Mass Customer,0,0,21.0,1556 Sheridan Hill,4165,QLD,5.0
2456,Reidar,Pullin,Male,9,1991-05-29,Sales Associate,,Mass Customer,0,0,10.0,6568 Northridge Pass,3029,VIC,6.0
2457,Benito,Vearnals,Male,70,1975-04-12,Developer IV,IT,High Net Worth,0,1,15.0,4694 Carioca Court,4060,QLD,10.0
2458,Leilah,Liddel,Female,73,1964-04-20,Media Manager II,Manufacturing,High Net Worth,0,1,5.0,6 Ryan Drive,2165,NSW,10.0
2459,Jeanna,Naulls,Female,67,1986-01-10,Quality Engineer,Manufacturing,High Net Worth,0,0,18.0,975 Annamark Hill,4034,QLD,6.0
2460,Mick,Boutellier,Male,88,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,0,1,12.0,40 Ilene Drive,3690,VIC,1.0
2461,Tully,,Male,89,1976-06-12,Speech Pathologist,,Affluent Customer,0,0,17.0,60 Sycamore Lane,2148,NSW,9.0
2462,Fletcher,Hutchens,Male,17,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,0,0,21.0,8439 Katie Crossing,3028,VIC,8.0
2463,Krystle,Jovicevic,Female,54,1978-01-30,Pharmacist,Health,Mass Customer,0,0,12.0,22 Hayes Center,3156,VIC,10.0
2464,Cleve,Jindrak,Male,78,1983-04-06,Speech Pathologist,Retail,Mass Customer,0,0,6.0,3126 Butterfield Pass,2573,NSW,8.0
2465,Paloma,Nilles,Female,31,1984-06-12,Senior Editor,,Mass Customer,0,1,2.0,0 Moulton Plaza,2761,NSW,8.0
2466,Araldo,Klamp,Male,62,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,0,0,16.0,188 Carberry Point,4650,QLD,1.0
2467,Ynez,Fawloe,Female,71,1975-07-15,Engineer III,Manufacturing,Affluent Customer,0,1,4.0,083 Farragut Avenue,2540,NSW,7.0
2468,Parker,Barenskie,Male,51,1995-12-12,Marketing Assistant,Retail,High Net Worth,0,0,1.0,62052 Loomis Avenue,4014,QLD,8.0
2469,Kermie,Hedger,U,18,,Accounting Assistant II,IT,Mass Customer,0,1,,49 Talmadge Trail,2036,NSW,11.0
2470,Roy,Dunaway,Male,70,1957-07-04,,Argiculture,Mass Customer,0,0,13.0,6247 Crest Line Terrace,2250,NSW,8.0
2471,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,0,1,8.0,77 Armistice Alley,2208,NSW,10.0
2472,Mathias,Element,Male,99,1989-06-02,Product Engineer,Health,High Net Worth,0,1,16.0,572 Meadow Ridge Drive,3160,VIC,7.0
2473,Davon,,Male,50,1970-05-10,Administrative Assistant I,Entertainment,Mass Customer,0,1,13.0,7 Mcguire Terrace,3754,VIC,6.0
2474,Chrysa,Burrett,Female,59,1980-06-08,Executive Secretary,Argiculture,High Net Worth,0,1,6.0,70 Erie Street,4814,QLD,2.0
2475,Cammi,Ambrogioni,Female,68,1977-05-02,Quality Control Specialist,,Mass Customer,0,0,20.0,3 Talisman Place,4017,QLD,5.0
2476,Hal,Braddon,Male,13,1956-09-25,Administrative Officer,Property,High Net Worth,0,0,17.0,567 Scott Park,4118,QLD,5.0
2477,Barney,Tilling,Male,25,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,0,1,10.0,9248 Sugar Terrace,2530,NSW,9.0
2478,Andreas,Lamke,Male,85,1966-07-07,Senior Cost Accountant,Financial Services,Affluent Customer,0,1,10.0,13 Tennyson Point,4370,QLD,6.0
2479,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,0,0,5.0,88540 Scoville Plaza,3195,VIC,9.0
2480,Adey,Shevlin,Female,3,1971-12-26,Nuclear Power Engineer,Manufacturing,High Net Worth,0,1,16.0,22779 Graedel Road,4655,QLD,2.0
2481,Amber,Ruslin,Female,71,1979-01-20,Chief Design Engineer,Manufacturing,Mass Customer,0,1,12.0,51800 Meadow Vale Point,3023,VIC,7.0
2482,Regan,Siemens,Male,95,1953-12-10,Pharmacist,Health,Mass Customer,0,1,10.0,1 Trailsway Lane,2145,NSW,9.0
2483,Greta,Cotterrill,Female,54,1987-06-06,,Manufacturing,Mass Customer,0,0,10.0,65662 Haas Trail,2560,NSW,7.0
2484,Elise,Slimm,Female,77,1979-10-03,Senior Quality Engineer,Property,Mass Customer,0,1,14.0,0 Union Plaza,2444,NSW,7.0
2485,Ringo,Parkyn,Male,93,1955-07-27,Help Desk Technician,,Mass Customer,0,1,12.0,1 Forster Junction,2880,NSW,1.0
2486,Alaine,Halbord,Female,77,1954-03-09,Structural Engineer,Manufacturing,Mass Customer,0,1,5.0,24877 3rd Circle,2063,NSW,12.0
2487,Elton,Piggford,Male,92,1978-01-13,Operator,IT,Affluent Customer,0,1,14.0,34797 Londonderry Trail,3806,VIC,7.0
2488,Idalia,Braunton,Female,32,1988-11-17,Senior Financial Analyst,Financial Services,Mass Customer,0,1,7.0,24649 Kennedy Street,2114,NSW,8.0
2489,Emma,Mates,Female,42,1976-06-12,Speech Pathologist,Retail,Mass Customer,0,0,15.0,9 Spaight Place,2102,NSW,9.0
2490,Clint,Krause,Male,28,1987-10-01,,Health,Mass Customer,0,1,5.0,711 Hayes Court,2120,NSW,10.0
2491,Tabbie,Turone,Male,74,1977-05-08,Clinical Specialist,Health,Mass Customer,0,0,14.0,30624 John Wall Point,3101,VIC,7.0
2492,Gayelord,Lipman,Male,35,1974-02-01,Design Engineer,Manufacturing,High Net Worth,0,0,9.0,46 Victoria Center,2770,NSW,9.0
2493,Rey,Collum,Male,56,1981-08-19,Assistant Media Planner,Entertainment,Mass Customer,0,1,17.0,99 Blackbird Court,2203,NSW,11.0
2494,Donella,Emm,Female,98,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,0,0,16.0,00 Rutledge Alley,2166,NSW,9.0
2495,Gwenore,Suero,Female,89,1953-11-12,Assistant Professor,IT,Affluent Customer,0,0,17.0,719 Vahlen Way,2560,NSW,8.0
2496,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,0,1,21.0,02 Declaration Lane,4551,QLD,7.0
2497,Gustav,Aaronsohn,Male,33,1969-04-05,Administrative Assistant IV,Property,Affluent Customer,0,0,12.0,9366 Judy Alley,4171,QLD,9.0
2498,Rosana,Emmatt,Female,70,1978-02-02,Software Test Engineer III,Retail,High Net Worth,0,0,8.0,07623 Mandrake Trail,2093,NSW,11.0
2499,Doll,Tschirschky,Female,77,1973-08-30,Account Representative I,Retail,Mass Customer,0,0,14.0,050 Buell Lane,4055,QLD,7.0
2500,Micky,Livings,Female,35,1957-12-18,Senior Developer,Property,High Net Worth,0,1,17.0,556 Gale Road,4165,QLD,6.0
2501,Ora,Meaddowcroft,Female,80,1971-07-12,Actuary,Financial Services,Mass Customer,0,1,10.0,24 Helena Alley,2566,NSW,9.0
2502,Concordia,Mussington,Female,6,1964-08-23,Structural Engineer,Manufacturing,Mass Customer,0,1,11.0,77410 Bluejay Street,3046,VIC,9.0
2503,Devlin,Laneham,Male,80,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,0,1,10.0,62 Doe Crossing Junction,2760,NSW,7.0
2504,Aloysius,Huffer,Male,52,2000-04-29,,Property,Mass Customer,0,0,2.0,7 Lake View Street,4060,QLD,9.0
2505,Myrah,McCarry,Female,45,1980-08-25,VP Marketing,Financial Services,High Net Worth,0,0,3.0,30 Redwing Pass,2112,NSW,11.0
2506,Arlana,Ferrick,Female,97,1955-01-20,,Health,Affluent Customer,0,0,9.0,99488 Mccormick Terrace,2207,NSW,11.0
2507,Alysa,Galilee,Female,77,1986-06-25,Biostatistician III,Health,Affluent Customer,0,1,8.0,60 Banding Terrace,2880,NSW,1.0
2508,Virgil,Borkett,Male,98,1996-11-04,Information Systems Manager,,Mass Customer,0,0,3.0,6220 Sugar Court,2300,NSW,8.0
2509,Danya,Beadles,Male,99,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,0,0,7.0,53 Anthes Point,4341,QLD,2.0
2510,Nealson,Lowdham,Male,43,1973-04-10,Human Resources Manager,Manufacturing,Mass Customer,0,1,7.0,0 Mosinee Lane,3250,VIC,4.0
2511,Jedidiah,Daulby,Male,20,1991-07-12,Technical Writer,Financial Services,Mass Customer,0,1,4.0,9 Caliangt Park,2087,NSW,11.0
2512,Franzen,Halliday,Male,3,1968-05-22,Web Developer I,,High Net Worth,0,1,19.0,0192 Ridgeview Terrace,4655,QLD,6.0
2513,Rustie,Ligoe,Male,55,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,0,0,12.0,6534 New Castle Plaza,2033,NSW,12.0
2514,Vincenty,Sayer,Male,25,1975-08-11,Senior Financial Analyst,Financial Services,High Net Worth,0,1,17.0,6 Hoard Plaza,3111,VIC,10.0
2515,Manya,,Female,24,1995-03-07,,Retail,Affluent Customer,0,1,3.0,440 Shasta Crossing,2118,NSW,10.0
2516,Zoe,Kiddye,Female,42,1967-05-27,Registered Nurse,Health,Mass Customer,0,0,19.0,1127 Artisan Parkway,4070,QLD,5.0
2517,Rozanna,Kegan,Female,1,1978-10-19,Research Nurse,Health,Mass Customer,0,1,9.0,23478 Ramsey Pass,2760,NSW,6.0
2518,Krystalle,Ives,Female,53,1954-08-22,Recruiting Manager,,Mass Customer,0,1,19.0,5 Warbler Avenue,3071,VIC,10.0
2519,Ryon,Dalliston,Male,76,1979-10-17,Senior Developer,Manufacturing,Mass Customer,0,1,5.0,685 International Lane,4825,QLD,2.0
2520,Gabie,Skett,Male,71,1974-05-27,Accountant III,Retail,Affluent Customer,0,1,10.0,6188 Anniversary Circle,4551,QLD,6.0
2521,Kellia,Martugin,Female,35,1999-08-29,Chemical Engineer,Manufacturing,High Net Worth,0,1,3.0,3 American Ash Parkway,3342,VIC,7.0
2522,Benton,MacGragh,Male,42,1977-02-03,,,High Net Worth,0,0,14.0,9 Trailsway Court,2262,NSW,9.0
2523,Lauree,Shewery,Female,28,1961-10-29,VP Marketing,Financial Services,Mass Customer,0,1,9.0,9 Oak Park,4205,QLD,4.0
2524,Rustie,Kingsland,Male,84,1969-05-29,Help Desk Technician,Retail,Mass Customer,0,1,8.0,82 Lukken Lane,2190,NSW,10.0
2525,Hans,Ison,Male,25,1992-10-03,Cost Accountant,Financial Services,Mass Customer,0,0,8.0,88551 Hollow Ridge Pass,3500,VIC,2.0
2526,Izaak,Dopson,Male,89,1969-02-01,Software Test Engineer II,Manufacturing,Mass Customer,0,0,8.0,283 Claremont Hill,2138,NSW,9.0
2527,Arly,Petersen,Female,60,1980-07-19,Technical Writer,,Affluent Customer,0,1,16.0,633 Menomonie Junction,3523,VIC,2.0
2528,Cassie,Toffaloni,Male,81,1978-09-23,Senior Editor,Financial Services,Affluent Customer,0,0,15.0,3 Myrtle Terrace,4161,QLD,7.0
2529,Ben,Laidler,Male,81,1954-05-11,Quality Engineer,Manufacturing,High Net Worth,0,1,10.0,3 Park Meadow Drive,3023,VIC,7.0
2530,Engracia,Foulcher,Female,63,1960-08-03,Business Systems Development Analyst,Property,Mass Customer,0,1,18.0,2757 Green Ridge Circle,2567,NSW,8.0
2531,Brendan,Verbeke,Male,48,1981-08-20,Teacher,Property,High Net Worth,0,1,8.0,46 Dawn Way,2340,NSW,5.0
2532,Milli,Hubbert,Female,27,1969-05-01,,Manufacturing,Mass Customer,0,0,11.0,53723 Dunning Street,2153,NSW,11.0
2533,Harper,Ioannidis,Male,11,1993-07-26,Speech Pathologist,Health,Affluent Customer,0,1,5.0,671 Mallory Pass,2177,NSW,8.0
2534,Estelle,Lithgow,Female,70,1965-06-21,Research Associate,Manufacturing,Affluent Customer,0,1,12.0,025 Knutson Terrace,2350,NSW,3.0
2535,Butch,Broadnicke,Male,53,1981-08-20,Accountant III,Financial Services,Affluent Customer,0,0,13.0,778 Cambridge Street,4209,QLD,4.0
2536,Aigneis,Brignall,Female,71,1964-06-10,Associate Professor,Health,Mass Customer,0,1,16.0,601 Dryden Way,2264,NSW,7.0
2537,Peggi,Tolan,Female,8,1989-09-06,Senior Quality Engineer,,Affluent Customer,0,1,12.0,3144 Ruskin Trail,2046,NSW,11.0
2538,Jacinta,Petrillo,Female,13,1959-01-22,,,High Net Worth,0,1,20.0,94554 Derek Trail,2009,NSW,10.0
2539,Tracie,Ashdown,Male,68,1967-04-22,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,1,12.0,0166 Stephen Drive,2785,NSW,7.0
2540,Donavon,,U,14,,Executive Secretary,IT,Mass Customer,0,1,,49 Sheridan Circle,2560,NSW,7.0
2541,Cleveland,Islep,Male,17,2000-03-14,Software Engineer II,Financial Services,High Net Worth,0,1,2.0,6865 Duke Trail,2234,NSW,10.0
2542,Amanda,Leverington,Female,43,1966-03-11,Accounting Assistant I,Property,Affluent Customer,0,1,12.0,2 Larry Trail,2207,NSW,8.0
2543,Horacio,Kitchin,Male,41,1999-06-03,Web Developer III,,Affluent Customer,0,0,2.0,1 Straubel Alley,2117,NSW,10.0
2544,Ellery,Bowra,Male,73,1988-01-31,VP Marketing,Manufacturing,Mass Customer,0,1,16.0,440 Ronald Regan Pass,2261,NSW,7.0
2545,Grayce,Aumerle,Female,33,1978-04-11,Tax Accountant,Manufacturing,Mass Customer,0,1,16.0,709 Rieder Terrace,3995,VIC,2.0
2546,Marinna,Hancke,Female,45,1980-04-10,Assistant Professor,Manufacturing,High Net Worth,0,0,11.0,688 Kropf Circle,3351,VIC,5.0
2547,Aili,Scruby,Female,91,1985-07-08,Social Worker,Health,Mass Customer,0,1,14.0,5463 Arapahoe Point,4503,QLD,4.0
2548,Kristien,Robberts,Female,11,1971-07-30,Chief Design Engineer,,Mass Customer,0,0,13.0,12 Fairfield Parkway,3029,VIC,7.0
2549,Mike,Geggus,Male,12,1998-08-07,Pharmacist,Health,Mass Customer,0,1,4.0,01 Burning Wood Terrace,2323,NSW,9.0
2550,Dionysus,Elmhurst,Male,34,1997-08-12,Pharmacist,Health,Mass Customer,0,1,4.0,92427 Norway Maple Street,3000,VIC,6.0
2551,Gabrila,Gobbett,Female,0,1987-10-10,VP Quality Control,,Mass Customer,0,0,5.0,35 Shelley Court,3156,VIC,8.0
2552,Allard,Skipton,Male,1,1973-11-02,,Manufacturing,Affluent Customer,0,1,17.0,25 Coleman Circle,2214,NSW,9.0
2553,Buddy,Morfell,Male,42,1981-10-09,,,High Net Worth,0,1,13.0,463 Atwood Court,4160,QLD,7.0
2554,Fan,Gaythwaite,Female,76,1982-08-21,Software Engineer III,,High Net Worth,0,0,12.0,8561 Alpine Center,2380,NSW,3.0
2555,Brad,Tenman,Male,43,1976-09-19,Health Coach IV,Health,Affluent Customer,0,0,11.0,48 Lighthouse Bay Point,2430,NSW,7.0
2556,Chucho,Francey,Male,39,1988-08-11,,Health,Mass Customer,0,1,15.0,0 Dunning Plaza,2462,NSW,2.0
2557,Lian,Zarfai,Female,37,1978-08-19,,,Mass Customer,0,0,19.0,255 Bonner Lane,3076,VIC,8.0
2558,Imojean,Bosquet,Female,84,1974-10-19,,Health,High Net Worth,0,1,20.0,02485 Bellgrove Road,3015,VIC,9.0
2559,Fulvia,Bernini,Female,7,1969-06-21,Assistant Media Planner,Entertainment,High Net Worth,0,0,8.0,3934 Karstens Circle,2650,NSW,2.0
2560,Sherm,Tythe,Male,7,1980-10-01,Developer IV,,Mass Customer,0,0,21.0,583 Eagle Crest Road,2000,NSW,8.0
2561,Elga,McWard,Female,44,1963-09-06,,Manufacturing,High Net Worth,0,1,15.0,67 Lerdahl Parkway,4670,QLD,1.0
2562,Boonie,Withams,Male,98,1980-09-26,Internal Auditor,Retail,Mass Customer,0,0,13.0,0 Truax Trail,3677,VIC,5.0
2563,Perla,Sabatier,Female,49,1990-03-08,Administrative Assistant IV,,Mass Customer,0,1,20.0,65 Waxwing Drive,2121,NSW,11.0
2564,Bell,Carley,Female,18,1976-04-29,Engineer III,Health,Mass Customer,0,0,15.0,1 Mendota Drive,2107,NSW,11.0
2565,Joannes,Harbron,Female,62,1969-08-17,Junior Executive,Health,Affluent Customer,0,1,9.0,4821 Schlimgen Avenue,2007,NSW,11.0
2566,Nani,Brilleman,Female,48,1996-10-29,Accountant II,Entertainment,Affluent Customer,0,1,6.0,54 Miller Parkway,3041,VIC,8.0
2567,Tobe,Spirit,Male,97,1975-01-13,Systems Administrator IV,Financial Services,Mass Customer,0,0,22.0,4 Barby Avenue,2705,NSW,5.0
2568,Anna-diana,Slyne,Female,42,1983-02-16,Staff Scientist,Manufacturing,Mass Customer,0,0,18.0,084 Brickson Park Park,3177,VIC,5.0
2569,Sig,Sellan,Male,62,1985-05-03,VP Quality Control,Retail,Mass Customer,0,0,16.0,147 Golden Leaf Pass,2061,NSW,10.0
2570,Hirsch,Peele,Male,13,1977-09-10,Professor,Financial Services,Mass Customer,0,1,18.0,457 Merry Pass,4812,QLD,3.0
2571,Chariot,Keefe,Male,97,1986-11-17,Internal Auditor,Health,Affluent Customer,0,1,7.0,94 Marquette Way,2010,NSW,11.0
2572,Sheila,McInulty,Female,30,1980-12-30,Engineer III,Financial Services,Mass Customer,0,0,13.0,711 Summerview Junction,2075,NSW,10.0
2573,Tera,Van Weedenburg,Female,72,1954-09-23,Software Engineer I,,Mass Customer,0,0,10.0,22 Debs Point,2233,NSW,9.0
2574,Humfrey,Boyse,Male,73,1979-12-21,,Manufacturing,Mass Customer,0,0,4.0,15952 Mockingbird Court,2470,NSW,3.0
2575,Hagan,Abrahmer,Male,87,1974-06-07,Business Systems Development Analyst,Financial Services,High Net Worth,0,1,16.0,18 Towne Way,2171,NSW,9.0
2576,Lotty,Szubert,Female,15,1959-05-30,Associate Professor,Manufacturing,Mass Customer,0,0,13.0,55501 Sugar Street,2548,NSW,7.0
2577,Thor,Rickardsson,Male,78,1976-03-19,Operator,,Mass Customer,0,1,10.0,80 Cambridge Plaza,2159,NSW,11.0
2578,Felice,McVane,Male,49,1991-02-27,Tax Accountant,Retail,High Net Worth,0,0,3.0,71725 Goodland Lane,4509,QLD,7.0
2579,Celka,Demsey,Female,35,1970-12-31,Desktop Support Technician,Manufacturing,Mass Customer,0,0,16.0,7282 Prairie Rose Trail,3184,VIC,9.0
2580,Kalinda,,Female,27,1988-07-04,Teacher,Financial Services,Mass Customer,0,1,13.0,63785 Anthes Circle,3260,VIC,1.0
2581,Gwenette,Appleton,Female,49,1974-06-10,,Manufacturing,Affluent Customer,0,1,11.0,6 Loomis Trail,2099,NSW,11.0
2582,Harv,Pavey,Male,98,1977-08-10,Director of Sales,Health,Mass Customer,0,0,7.0,6551 Atwood Road,4216,QLD,7.0
2583,Appolonia,Oxe,Female,34,1963-09-12,Human Resources Assistant I,Property,Mass Customer,0,0,15.0,258 Bunker Hill Hill,2138,NSW,8.0
2584,Sharia,,Female,86,1980-07-07,Technical Writer,Financial Services,High Net Worth,0,0,12.0,592 Oak Valley Center,2534,NSW,9.0
2585,Sly,Passo,Male,15,1994-06-22,Geologist III,,Affluent Customer,0,0,7.0,83441 Donald Pass,4565,QLD,7.0
2586,Heywood,Sollett,Male,10,1979-09-12,Tax Accountant,Financial Services,Mass Customer,0,1,13.0,9106 Thompson Hill,2032,NSW,8.0
2587,Maren,Dachs,Female,76,1979-03-30,Data Coordiator,,Affluent Customer,0,0,4.0,0671 Vera Drive,4812,QLD,5.0
2588,Kimball,Martinho,Male,37,2001-01-02,Professor,,High Net Worth,0,0,2.0,50 Londonderry Park,2034,NSW,10.0
2589,Alvera,Kiddle,Female,42,1965-08-02,,,High Net Worth,0,0,8.0,1817 Bluejay Avenue,4218,QLD,10.0
2590,Roslyn,Tewkesbury.,Female,48,1964-09-22,General Manager,Financial Services,Affluent Customer,0,1,11.0,27 Grayhawk Alley,2102,NSW,11.0
2591,Estevan,Rylett,Male,50,1974-02-04,,Retail,High Net Worth,0,0,13.0,5342 Hallows Lane,2021,NSW,12.0
2592,Archibaldo,Argrave,Male,84,1995-06-19,Help Desk Operator,Financial Services,Mass Customer,0,1,1.0,303 Michigan Avenue,3977,VIC,5.0
2593,Sharona,Yorkston,Female,69,1973-07-26,Nuclear Power Engineer,Manufacturing,Affluent Customer,0,0,19.0,6 Forest Avenue,2870,NSW,4.0
2594,Sigismond,Stockow,Male,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,0,0,2.0,3 Pennsylvania Terrace,2197,NSW,9.0
2595,Land,Bangley,Male,56,1977-08-17,Nurse Practicioner,,Affluent Customer,0,1,8.0,755 Ramsey Terrace,4152,QLD,6.0
2596,Lexis,Deason,Female,51,1976-08-20,Assistant Professor,,Affluent Customer,0,1,13.0,33782 Doe Crossing Terrace,2280,NSW,7.0
2597,Carita,Kemwall,Female,58,1980-10-25,Civil Engineer,Manufacturing,High Net Worth,0,1,11.0,97 Waxwing Terrace,4217,QLD,10.0
2598,Lindsay,Maydway,Male,23,1980-03-26,Senior Developer,Manufacturing,Affluent Customer,0,0,9.0,2 Marquette Drive,2204,NSW,8.0
2599,Pauly,Eilles,Female,9,1954-05-03,VP Marketing,Manufacturing,Mass Customer,0,0,5.0,357 Elgar Alley,3910,VIC,9.0
2600,Darnell,Wistance,Male,55,2001-03-03,Senior Financial Analyst,Financial Services,Mass Customer,0,1,1.0,37258 Stephen Place,4116,QLD,9.0
2601,Morgana,Wardel,Female,48,1975-01-18,Software Engineer III,Financial Services,Affluent Customer,0,0,13.0,9 Cambridge Junction,2315,NSW,7.0
2602,Jessamine,Butcher,Female,46,1977-03-22,Structural Analysis Engineer,Health,Mass Customer,0,0,3.0,10 American Alley,2066,NSW,12.0
2603,Mercy,Jost,Female,44,1962-02-04,Nurse,Financial Services,High Net Worth,0,0,11.0,84 Stuart Lane,3146,VIC,11.0
2604,Lewiss,Jaeggi,Male,91,1975-05-08,Account Executive,Retail,Mass Customer,0,1,7.0,6 Carioca Avenue,3185,VIC,9.0
2605,Had,Gilling,Male,50,1965-02-03,Marketing Manager,Health,High Net Worth,0,1,18.0,75688 Maple Court,3618,VIC,1.0
2606,Addi,Seager,Female,56,1978-08-19,Electrical Engineer,Manufacturing,High Net Worth,0,0,12.0,906 Toban Lane,2093,NSW,10.0
2607,Laurent,Ainslee,Male,90,1992-05-08,Registered Nurse,Health,Affluent Customer,0,1,7.0,76085 Eagan Crossing,3071,VIC,10.0
2608,Fenelia,Dockrell,Female,44,1975-11-05,Budget/Accounting Analyst III,Health,Affluent Customer,0,1,6.0,28634 Nova Circle,3127,VIC,12.0
2609,Genvieve,Kobes,Female,17,1964-12-18,Compensation Analyst,Financial Services,Mass Customer,0,1,14.0,34 Colorado Pass,2287,NSW,6.0
2610,Arliene,Bartolijn,Female,41,1954-04-30,Account Coordinator,IT,Mass Customer,0,0,10.0,1031 Kennedy Way,4507,QLD,7.0
2611,Aeriel,Lejeune,Female,36,1991-02-18,Tax Accountant,Financial Services,Affluent Customer,0,0,9.0,23426 Transport Center,2218,NSW,10.0
2612,Bran,Sauven,Male,33,1969-04-30,Statistician I,Retail,Affluent Customer,0,0,18.0,20 Del Mar Circle,2450,NSW,9.0
2613,Trenton,Casaccio,Male,78,1966-06-13,,Health,Mass Customer,0,1,16.0,3024 Butternut Crossing,2087,NSW,11.0
2614,Anatollo,Stendell,Male,65,1957-10-16,,Retail,High Net Worth,0,0,18.0,93124 Monterey Plaza,3000,VIC,7.0
2615,Cordelia,,Female,23,1998-08-13,Nurse,Financial Services,Mass Customer,0,1,1.0,51313 Fulton Junction,2580,NSW,7.0
2616,Andee,Ormrod,Female,28,1970-06-11,Nurse,,High Net Worth,0,1,13.0,889 Sundown Trail,2162,NSW,9.0
2617,Vanda,Donnellan,Female,79,1959-10-20,,Health,High Net Worth,0,0,18.0,55590 Ridgeview Court,2147,NSW,9.0
2618,Jay,Prue,Male,85,1977-12-14,Administrative Assistant IV,,Mass Customer,0,0,4.0,2271 Fordem Plaza,2780,NSW,8.0
2619,Lavinia,Niess,Female,62,1978-07-05,Web Designer I,Financial Services,High Net Worth,0,1,14.0,25 Parkside Terrace,4570,QLD,3.0
2620,Henderson,Koubek,Male,26,1999-04-30,Civil Engineer,Manufacturing,Mass Customer,0,0,1.0,61 Northfield Pass,2190,NSW,10.0
2621,Moreen,Zoren,Female,24,1974-02-21,Assistant Media Planner,Entertainment,High Net Worth,0,0,15.0,536 Crowley Crossing,2167,NSW,7.0
2622,Natty,Sisneros,Male,13,1979-12-10,Staff Accountant I,Financial Services,Mass Customer,0,0,16.0,0 Erie Lane,4405,QLD,1.0
2623,Zackariah,Catteroll,Male,42,1982-07-28,Media Manager III,Property,Mass Customer,0,1,15.0,9837 Granby Alley,2445,NSW,7.0
2624,Winfield,Lampitt,Male,37,1964-07-08,Community Outreach Specialist,Retail,Mass Customer,0,1,11.0,8 Lake View Way,3977,VIC,7.0
2625,Kristal,McRobbie,Female,45,1972-03-16,Research Assistant I,Manufacturing,Affluent Customer,0,1,8.0,1567 Schiller Street,3810,VIC,6.0
2626,Gerome,Lawrenz,Male,42,1998-10-24,Account Coordinator,Property,Affluent Customer,0,1,4.0,6 Warbler Road,2462,NSW,5.0
